start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788735890209.334,3.185,286103.494,278.547,372453.070,1,15435,311,128,1,0.00,trace_0015,User-072,3.59
1788735891184.248,4.160,373638.012,234.800,444078.111,1,21460,301,107,1,0.00,trace_0203,User-073,4.26
1788735891606.951,4.583,379362.352,197.486,556704.706,1,21648,899,254,1,0.00,trace_0718,User-074,5.06
1788735891902.991,4.879,383705.054,239.019,425772.336,1,17687,177,64,1,0.00,trace_0559,User-075,4.18
1788735892688.857,5.665,388202.705,219.260,444552.467,1,18489,258,86,1,0.00,trace_0634,User-076,4.56
1788735897013.591,9.990,389869.449,219.345,570390.751,6,20484,824,265,1,98.10,trace_0167,User-051,4.56
1788735929957.238,42.933,361505.692,317.363,431960.281,1,16793,223,104,1,0.00,trace_0202,User-077,3.15
1788735934062.582,47.039,360474.647,191.835,380425.437,4,11150,105,30,1,95.27,trace_0538,User-033,5.21
1788735939170.562,52.147,359875.031,236.014,390792.894,3,15785,132,47,1,50.30,trace_0334,User-046,4.24
1788735974254.541,87.231,331504.250,268.529,366950.138,1,21632,133,54,1,0.00,trace_0366,User-078,3.72
1788735983481.241,96.457,331725.652,151.205,374365.574,2,30154,283,65,1,72.77,trace_0714,User-003,6.61
1788735985850.454,98.827,333128.229,219.071,358102.380,2,13740,115,39,1,94.86,trace_0398,User-007,4.56
1788735988462.431,101.439,334293.953,289.065,368692.711,4,13440,120,52,1,99.11,trace_0220,User-039,3.46
1788736006346.285,119.322,322417.313,207.269,354958.558,2,20256,158,49,1,74.68,trace_0052,User-043,4.82
1788736015653.144,128.629,318450.596,288.145,348993.933,1,19105,107,46,1,0.00,trace_0269,User-079,3.47
1788736016962.071,129.938,322451.771,210.329,378399.382,1,19001,267,82,1,0.00,trace_0725,User-080,4.75
1788736022499.958,135.476,322882.208,230.525,393883.880,2,19859,309,104,1,97.73,trace_0707,User-008,4.34
1788736027478.161,140.454,327195.212,283.790,345641.578,2,29164,66,28,1,62.86,trace_0629,User-004,3.52
1788736030381.110,143.357,330349.220,256.789,401736.449,1,21239,279,105,1,0.00,trace_0572,User-081,3.89
1788736032994.267,145.970,334789.862,226.401,452518.433,2,24994,521,170,1,73.08,trace_0276,User-057,4.42
1788736041257.087,154.233,332634.382,291.080,450521.671,1,21285,406,170,1,0.00,trace_0739,User-082,3.44
1788736049343.108,162.319,330653.671,226.894,355838.959,4,21136,112,37,1,99.38,trace_0726,User-017,4.41
1788736052355.890,165.332,332980.710,200.757,383170.037,2,18857,251,74,1,94.56,trace_0586,User-058,4.98
1788736062130.247,175.106,332691.209,174.576,345086.106,7,30253,72,19,1,99.57,trace_0588,User-025,5.73
1788736065439.425,178.416,337979.264,114.988,356952.223,21,28296,166,29,1,99.53,trace_0418,User-022,8.70
1788736069275.486,182.252,340034.056,254.811,365515.186,1,18763,101,39,1,0.00,trace_0263,User-083,3.92
1788736072912.144,185.888,348938.973,288.113,421255.383,2,27550,252,104,1,89.28,trace_0272,User-044,3.47
1788736073022.339,185.998,340850.274,210.956,392745.502,2,16219,247,76,1,47.73,trace_0176,User-053,4.74
1788736078784.983,191.761,346158.437,292.968,398013.718,1,11642,178,75,1,0.00,trace_0461,User-084,3.41
1788736112410.827,225.387,328882.406,211.494,366739.848,8,32581,180,55,1,99.41,trace_0729,User-045,4.73
1788736116995.327,229.971,327400.324,226.452,365444.200,1,11644,169,55,1,0.00,trace_0482,User-086,4.42
1788736119224.633,232.201,331278.944,162.383,369763.631,4,21087,238,55,1,98.14,trace_0449,User-055,6.16
1788736131124.453,244.101,327939.719,197.434,386380.198,1,27599,297,84,1,0.00,trace_0373,User-087,5.06
1788736153117.806,266.094,315159.982,266.001,344686.053,25,28363,112,42,1,99.54,trace_0527,User-060,3.76
1788736161612.972,274.589,325561.930,247.635,380289.242,8,27390,222,81,1,96.43,trace_0594,User-052,4.04
