start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788731096152.246,1.538,174923.087,391.124,359924.938,1,22967,474,251,1,0.00,trace_0615,User-036,2.56
1788731096237.325,1.623,179007.870,415.290,306086.545,1,15354,307,172,1,0.00,trace_0489,User-037,2.41
1788731097133.466,2.519,184584.854,428.228,341744.443,1,20442,368,213,1,0.00,trace_0661,User-038,2.34
1788731097534.502,2.920,192832.561,422.660,342876.795,1,27311,356,200,1,0.00,trace_0220,User-039,2.37
1788731097743.652,3.129,198430.877,432.490,645625.829,1,19520,1035,607,1,0.00,trace_0278,User-040,2.31
1788731103360.391,8.746,198565.306,443.578,341397.283,1,18596,323,191,1,0.00,trace_0570,User-041,2.25
1788731188607.882,93.993,119162.667,450.038,187568.491,1,20351,153,92,1,0.00,trace_0582,User-042,2.22
1788731216778.917,122.164,101208.576,361.098,203038.245,2,30150,283,139,1,72.77,trace_0714,User-003,2.77
1788731225994.831,131.380,98669.097,342.752,136714.573,4,21127,112,52,1,99.38,trace_0726,User-017,2.92
1788731234853.480,140.239,99412.148,448.230,131236.505,7,30234,72,44,1,99.57,trace_0588,User-025,2.23
1788731237424.375,142.810,100908.231,294.958,134533.463,2,13739,115,46,1,94.86,trace_0398,User-007,3.39
1788731241811.569,147.197,102353.539,369.664,163348.040,2,19880,166,84,1,83.23,trace_0108,User-020,2.71
1788731246442.108,151.828,102520.633,349.627,216848.530,1,15183,328,156,1,0.00,trace_0052,User-043,2.86
1788731246742.453,152.128,111734.530,434.078,139949.626,2,29165,66,39,1,62.86,trace_0629,User-004,2.30
1788731256682.420,162.068,109398.298,418.066,240670.871,1,24544,315,180,1,0.00,trace_0272,User-044,2.39
1788731257478.275,162.864,115145.788,367.134,195181.077,1,20160,219,110,1,0.00,trace_0729,User-045,2.72
1788731263075.281,168.461,118306.872,389.920,182643.692,21,28296,166,89,1,99.53,trace_0418,User-022,2.56
1788731276196.812,181.582,108551.586,393.357,169521.899,1,11962,156,84,1,0.00,trace_0334,User-046,2.54
1788731282391.951,187.778,107973.266,515.212,168253.042,1,16845,118,80,1,0.00,trace_0228,User-047,1.94
1788731289442.165,194.828,106751.269,378.333,223277.831,2,19858,309,160,1,97.73,trace_0707,User-008,2.64
1788731299543.384,204.929,100053.299,469.130,140867.580,1,11642,88,53,1,0.00,trace_0546,User-048,2.13
1788731300658.357,206.044,103875.662,275.136,208702.476,2,16362,382,143,1,91.37,trace_0062,User-035,3.63
1788731322257.778,227.643,87391.071,513.832,140315.766,1,18402,104,73,1,0.00,trace_0273,User-049,1.95
1788731330345.842,235.731,86664.143,490.697,158305.857,1,22167,147,98,1,0.00,trace_0243,User-050,2.04
1788731342346.283,247.732,82272.592,336.140,136727.269,4,23774,163,76,1,96.23,trace_0253,User-013,2.97
1788731361804.385,267.190,67833.961,359.140,138943.776,2,18034,199,98,1,97.86,trace_0164,User-034,2.78
1788731365786.134,271.172,70430.958,373.905,119786.416,5,21301,133,68,1,99.38,trace_0726,User-017,2.67
1788731370185.631,275.571,76320.481,420.253,128431.871,8,30373,125,73,1,99.79,trace_0588,User-025,2.38
1788731376013.150,281.399,74629.928,242.046,123281.231,3,14000,202,68,1,98.17,trace_0398,User-007,4.13
1788731379635.475,285.021,74531.358,373.067,252857.491,1,13713,479,244,1,0.00,trace_0167,User-051,2.68
1788731380250.387,285.636,80374.606,325.660,111312.289,2,20508,96,43,1,99.37,trace_0582,User-042,3.07
1788731406413.040,311.799,59021.956,329.152,128473.034,2,15800,212,95,1,97.15,trace_0489,User-037,3.04
1788731411252.532,316.638,60965.700,344.315,150487.524,3,23361,261,124,1,85.16,trace_0108,User-020,2.90
1788731426001.434,331.387,51779.877,390.998,153439.368,1,17534,261,140,1,0.00,trace_0594,User-052,2.56
1788731430959.352,336.345,56389.643,415.737,176953.321,1,29936,291,165,1,0.00,trace_0176,User-053,2.41
1788731442972.945,348.359,50942.714,344.353,149772.074,2,21049,288,137,1,97.26,trace_0661,User-038,2.90
1788731444471.052,349.857,53493.271,365.664,87499.979,2,13779,94,47,1,84.29,trace_0546,User-048,2.73
1788731448807.276,354.193,57958.719,414.079,105577.806,22,28655,116,68,1,98.62,trace_0418,User-022,2.41
1788731457618.197,363.004,52459.622,343.470,86119.728,2,12037,99,48,1,91.19,trace_0538,User-033,2.91
1788731458942.842,364.328,56677.164,405.428,106544.837,1,17434,124,70,1,0.00,trace_0666,User-054,2.47
1788731459158.248,364.544,63893.574,383.887,114566.665,2,24138,133,71,1,95.21,trace_0615,User-036,2.60
1788731461777.560,367.163,68955.484,366.915,274060.708,2,26028,560,280,1,77.34,trace_0729,User-045,2.73
1788731466667.655,372.053,69766.207,342.864,105766.918,2,18573,106,51,1,99.31,trace_0273,User-049,2.92
1788731469536.579,374.922,70338.362,299.712,192021.615,2,12377,407,166,1,55.63,trace_0220,User-039,3.34
1788731472431.183,377.817,69312.482,307.195,132901.914,5,5775,208,87,1,73.27,trace_0082,User-030,3.26
1788731475425.477,380.811,72181.474,340.328,125613.044,2,20257,158,73,1,74.68,trace_0052,User-043,2.94
1788731476514.897,381.900,75207.165,357.012,169101.261,1,14509,264,129,1,0.00,trace_0449,User-055,2.80
1788731488642.963,394.029,69688.596,332.423,105590.317,6,21490,109,50,1,99.39,trace_0726,User-017,3.01
1788731495636.517,401.022,69236.802,367.363,96421.688,3,21197,75,38,1,96.67,trace_0582,User-042,2.72
1788731496757.896,402.143,75670.194,405.552,191658.072,2,24170,287,158,1,91.51,trace_0243,User-050,2.47
1788731497249.238,402.635,80285.263,399.433,121027.475,1,18127,103,55,1,0.00,trace_0590,User-056,2.50
1788731503398.135,408.784,78251.888,330.368,119878.296,4,14306,127,56,1,98.20,trace_0398,User-007,3.03
1788731504431.734,409.817,86368.847,398.373,186360.531,2,27550,252,136,1,89.28,trace_0272,User-044,2.51
1788731504761.166,410.147,96275.349,373.365,122037.507,9,30575,70,36,1,99.36,trace_0588,User-025,2.68
1788731510739.910,416.125,103277.015,269.754,123238.835,2,9738,75,29,1,48.46,trace_0228,User-047,3.71
1788731514477.377,419.863,104429.692,248.806,122841.302,3,16748,75,27,1,98.08,trace_0062,User-035,4.02
1788731524831.533,430.217,105697.426,420.623,173417.758,3,18770,162,93,1,96.23,trace_0164,User-034,2.38
1788731536032.215,441.418,98567.776,313.596,123969.090,3,13950,82,35,1,98.59,trace_0546,User-048,3.19
1788731537940.250,443.326,100865.638,340.079,125691.415,3,16199,74,34,1,97.62,trace_0489,User-037,2.94
1788731547799.106,453.185,94445.557,326.958,132699.598,3,12214,118,52,1,98.15,trace_0538,User-033,3.06
1788731558473.999,463.860,93091.830,364.537,141575.316,23,28838,134,66,1,99.54,trace_0418,User-022,2.74
1788731566864.110,472.250,94090.261,404.284,146647.210,4,29470,131,72,1,79.30,trace_0108,User-020,2.47
1788731573699.840,479.085,92974.187,561.335,147423.693,1,18279,98,72,1,0.00,trace_0276,User-057,1.78
1788731577496.372,482.882,94874.830,373.394,128480.289,3,18865,91,46,1,98.30,trace_0273,User-049,2.68
1788731598307.278,503.693,94018.552,378.371,137531.245,7,21660,116,60,1,99.39,trace_0726,User-017,2.64
