period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
11,1788720405.9188106,1788720435.9188106,28,4,0,4,0,0,4,28,6,22,0.13333333333333333,0.0,34.36666666666667,0,0,0,0,0,15479,0,0,100.0,0,4,24,63.165451780954996,50.43265426158905,149.0316089391708,154.39985941171648,30,0.09090908979253008,1916.9848249401164,18.333333108160232,0.46921245989858223,1.7267440108077887,1.4493173238614108,3.1872793443777425,3.622594466692862,20.5,9.0,72.1499999999999,128.0300000000001,21086.833333333332,20096.5,30814.499999999996,31423.47,201.66666666666666,177.5,387.59999999999997,428.50000000000006,632605,6050,0,0.0,0.0,0.0,0.0,,,,,0.2940470164451612,269
12,1788720435.9188106,1788720465.9188106,29,3,0,3,0,0,3,29,4,25,0.1,0.0,33.8,0,0,0,0,0,15779,0,0,100.0,0,4,25,64.26843812971404,45.06397581100464,153.37606267929075,161.59659028053284,33,0.09166666563462329,1934.488867109146,18.72777756692819,0.4660403945514326,1.7697209621894414,1.471851107140449,3.0625668434159836,3.6200094968577985,19.53846153846154,8.0,65.79999999999981,126.75999999999988,21103.515151515152,20161.0,30696.0,31412.76,204.3030303030303,180.0,385.79999999999995,427.0,696416,6742,0,0.0,0.0,0.0,0.0,,,,,0.3239355377932642,239
13,1788720465.9188106,1788720495.9188106,31,1,0,8,0,0,8,31,10,21,0.26666666666666666,0.0,34.8,0,0,0,0,0,17307,0,0,100.0,0,8,23,66.45377062588203,39.77818179130554,170.27660465240479,180.46708564758302,41,0.10512820403564926,2205.4153616953745,21.843589516577953,0.46609526699029125,1.741066034742045,1.471851107140449,2.7300001741846254,3.6131162439642956,19.352941176470587,8.0,64.39999999999993,126.47999999999999,20978.341463414636,20312.0,30380.0,31384.2,207.78048780487805,180.0,381.0,423.00000000000006,860112,8519,0,0.0,0.0,0.0,0.0,,,,,0.28358191385419484,209
14,1788720495.9188106,1788720525.9188106,30,2,0,5,0,0,5,30,4,26,0.16666666666666666,0.0,33.63333333333333,0,0,0,0,0,17549,0,0,100.0,0,7,23,62.9548613610475,34.08651614189148,168.84059935808182,180.28529622554777,46,0.10952380846687457,2298.038073061394,23.13809501480624,0.46210433960990754,1.7317287563503196,1.486144935496677,2.697255332423099,3.6088079609058563,18.31578947368421,9.0,54.69999999999979,124.54000000000002,20982.08695652174,20236.5,30524.75,31366.35,211.2608695652174,182.5,381.75,420.4999999999999,965176,9718,0,0.0,0.0,0.0,0.0,,,,,0.2831228148653898,179
15,1788720525.9188106,1788720555.9188106,29,3,0,7,0,0,7,29,6,23,0.23333333333333334,0.0,31.8,0,0,0,0,0,17659,0,0,100.0,0,8,21,62.159837979190755,31.304113149642944,166.83019194602966,180.03079103469847,53,0.11777777671696228,2456.391088986583,24.935555330962902,0.4974506241575338,1.6979178794592595,1.4615878642987048,2.6514125539569617,3.602776364624041,214.76,11.0,1934.7999999999936,2529.68,20856.150943396227,20353.0,30457.2,31341.36,211.71698113207546,175.0,412.99999999999994,486.9599999999999,1105376,11221,0,0.0,0.0,0.0,0.0,,,,,0.25622432282899155,149
16,1788720555.9188106,1788720585.9188106,30,2,0,3,0,0,3,30,4,26,0.1,0.0,30.866666666666667,0,0,0,0,0,18202,0,0,100.0,0,7,23,59.962187613759724,30.09571659564972,165.96858876943588,179.92171738147738,56,0.11666666568153435,2415.3291462716484,24.293749794863785,0.4994413407821229,1.682127588767356,1.4366545143612177,2.6317656489000463,3.600191394788978,199.8148148148148,11.0,1710.6999999999985,2525.8199999999997,20702.821428571428,20332.5,30428.25,31330.65,208.23214285714286,174.0,405.5,486.1500000000001,1159358,11661,0,0.0,0.0,0.0,0.0,,,,,0.28796101190125845,119
17,1788720585.9188106,1788720615.9188106,31,1,0,3,0,0,3,31,4,27,0.1,0.0,35.03333333333333,0,0,0,0,0,18589,0,0,100.0,0,5,26,59.029767670873866,30.40304136276245,165.10698559284208,179.81264372825623,59,0.11568627359041202,2415.2195886486966,24.59411745160234,0.4947694895652631,1.6714932007737795,1.4362622452983185,2.61211874384313,3.5976064249539146,192.85714285714286,10.5,1598.649999999997,2523.89,20877.322033898305,20353.0,30586.7,31319.940000000002,212.59322033898306,173.0,446.0999999999998,578.7000000000003,1231762,12543,0,0.0,0.0,0.0,0.0,,,,,0.3130584232892677,89
18,1788720615.9188106,1788720645.9188106,31,1,0,7,0,0,7,31,7,24,0.23333333333333334,0.0,33.733333333333334,0,0,0,0,0,18716,0,0,100.0,0,6,25,56.29741086743095,31.36972224712372,163.8192901611328,179.5581385374069,66,0.12222222130485033,2513.853684835296,25.318518328483542,0.5410193255020841,1.645177721714998,1.4319127618583283,2.594229933502181,3.591574828672099,156.5142857142857,11.0,814.2999999999936,2510.379999999999,20567.89393939394,20236.5,30524.75,31294.949999999997,207.15151515151516,169.5,430.5,565.749999999999,1357481,13672,0,0.0,0.0,0.0,0.0,,,,,0.29631896785129896,59
19,1788720645.9188106,1788720675.9188106,31,1,0,3,0,0,3,31,3,28,0.1,0.0,38.8,0,0,0,0,0,19023,0,0,100.0,0,4,27,55.4147184136985,31.435331344604492,163.39131417274473,179.44906488418576,69,0.12105263071817485,2458.217526379929,24.79298227984416,0.5418658088235294,1.6355002104785175,1.4295092175267403,2.5913554093203772,3.5889898588370355,148.48648648648648,11.0,590.1999999999905,2506.52,20307.014492753624,19881.0,30495.8,31284.239999999998,204.81159420289856,166.0,422.9999999999997,560.1999999999987,1401184,14132,0,0.0,0.0,0.0,0.0,,,,,0.33101037092843943,29
20,1788720675.9188106,1788720705.9188106,31,1,0,7,0,0,7,31,7,24,0.23333333333333334,0.0,37.8,0,0,0,0,0,19494,0,0,100.0,0,4,27,53.771517747326904,33.532294273376465,162.3927035331726,179.1945596933365,76,0.12666666581100888,2554.6033160764946,24.989999831187728,0.5670899824546746,1.6167859270755018,1.4303772410735336,2.584648186229502,3.5829582625552208,129.0,10.0,132.29999999999987,2494.9399999999996,20167.92105263158,19870.0,30428.25,31259.25,197.28947368421052,160.5,405.5,547.25,1532762,14994,0,0.0,0.0,0.0,0.0,,,,,0.3188972206853524,0
