period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
11,1788724006.4235651,1788724036.4235651,27,5,1,7,0,0,7,27,7,20,0.23333333333333334,943.2,43.53333333333333,153.05501866340637,153.05501866340637,153.05501866340637,153.05501866340637,0.9953379953379954,17064,0,174.6017668247223,81.8123159557581,128,19,8,106.5863772088831,124.51768660545349,181.20368354320527,193.004554207325,44,0.13333333256268742,2761.5121052510112,35.49696949180274,0.4293493837775867,4.500053615775332,4.446877533961944,5.301091658344978,7.7470754841255145,162.38888888888889,11.5,507.09999999999656,2162.2199999999957,20711.340909090908,20096.0,30220.85,31373.06,266.22727272727275,221.0,492.4500000000001,943.6400000000001,911299,11714,0,0.0,0.0,0.0,0.0,,,,,0.11161021554066297,269
12,1788724036.4235651,1788724066.4235651,29,3,0,5,0,0,5,29,7,22,0.16666666666666666,0.0,34.96666666666667,0.0,0.0,0.0,0.0,0.0,17605,0,0.0,100.0,0,21,8,109.58684952405034,130.1379041671753,179.73586540222163,192.78592092514037,49,0.1361111103899685,2805.0610962493624,35.01388870337863,0.4090027163368258,4.493359327832417,4.436165912662671,5.312611823369303,7.739241500096233,155.42105263157896,12.0,385.3999999999948,2137.8800000000006,20608.61224489796,20161.0,30200.6,31355.16,257.2448979591837,217.0,478.1999999999997,921.0399999999981,1009822,12605,0,0.0,0.0,0.0,0.0,,,,,0.11247962325665639,239
13,1788724066.4235651,1788724096.4235651,30,2,1,5,0,0,5,30,6,24,0.16666666666666666,683.6333333333333,41.1,102.2959201335907,102.2959201335907,102.2959201335907,102.2959201335907,0.9937304075235109,18596,0,115.17658472061157,88.00243909160295,128,22,8,109.97659080999868,127.94508111476898,178.26804726123805,192.56728764295576,54,0.13846153778437326,2862.243575745394,36.52564084700736,0.4039483675018983,4.590160870623587,4.458585903056646,6.703079138013716,7.731407516066952,141.9047619047619,12.0,142.0,2089.2000000000016,20671.75925925926,20236.0,30180.35,31337.26,263.7962962962963,209.0,565.749999999999,1048.9599999999998,1116275,14245,0,0.0,0.0,0.0,0.0,,,,,0.10989555032300913,209
14,1788724096.4235651,1788724126.4235651,30,2,1,5,0,0,5,30,5,25,0.16666666666666666,558.2666666666667,32.96666666666667,102.5765426158905,102.5765426158905,102.5765426158905,102.5765426158905,0.9807692307692307,18719,0,111.81530165672302,88.35257274409135,320,22,8,110.32338427689116,121.71122479438782,182.9271504640579,195.4245144891739,59,0.14047618983824509,2888.145224979286,37.99523792269008,0.4319243783232182,4.65734450138398,4.4595826508520755,7.403633061812211,7.896467863699627,120.88,12.0,122.59999999999972,1991.8399999999951,20559.677966101695,20161.0,30160.1,31319.36,270.47457627118644,212.0,714.3999999999984,1076.5200000000002,1213021,15958,0,0.0,0.0,0.0,0.0,,,,,0.11098230996800096,179
15,1788724126.4235651,1788724156.4235651,30,2,0,5,0,0,5,30,6,24,0.16666666666666666,0.0,35.1,0.0,0.0,0.0,0.0,0.0,19450,0,0.0,100.0,0,22,8,109.62146443587083,111.29703378677368,180.91011991500852,195.34741248130797,65,0.14444444383220909,2963.84887632646,38.43111094821883,0.4586972432300561,4.619509330997125,4.4595826508520755,7.1685291618450195,7.884750704139299,105.44827586206897,11.0,103.19999999999979,1894.4799999999973,20518.953846153847,20161.0,30216.8,31297.88,266.0615384615385,202.0,648.9999999999994,1070.1599999999999,1333732,17294,0,0.0,0.0,0.0,0.0,,,,,0.11767191933828414,149
16,1788724156.4235651,1788724186.4235651,31,1,0,6,0,0,6,31,6,25,0.2,0.0,37.233333333333334,0.0,0.0,0.0,0.0,0.0,20132,0,0.0,100.0,0,23,8,109.57459899016789,110.86998081207275,179.44230177402494,195.2831608080864,70,0.14583333275384375,2980.3562381571282,37.88541651612355,0.47140670028818443,4.6244841967290835,4.473769311031932,6.909945815272074,7.874986404505693,98.78787878787878,11.0,155.19999999999996,1807.6799999999994,20436.72857142857,20209.0,30196.55,31279.98,259.7857142857143,201.5,602.7499999999994,1064.8600000000001,1430571,18185,0,0.0,0.0,0.0,0.0,,,,,0.10360441948922294,119
17,1788724186.4235651,1788724216.4235651,29,3,0,6,0,0,6,29,4,25,0.2,0.0,28.4,0.0,0.0,0.0,0.0,0.0,20222,0,0.0,100.0,0,23,6,109.89836642930382,110.86998081207275,177.68092000484467,195.2060588002205,76,0.14901960728581892,2996.625478989001,38.288235150923505,0.47915884340968834,4.613122106724321,4.473769311031932,6.599645799384543,7.863269244945364,89.89189189189189,11.0,148.59999999999985,1711.6400000000012,20108.934210526317,19869.0,30172.25,31258.5,256.9342105263158,201.5,547.25,1058.5,1528279,19527,0,0.0,0.0,0.0,0.0,,,,,0.09693896033327298,89
18,1788724216.4235651,1788724246.4235651,29,3,1,4,0,0,4,29,4,25,0.13333333333333333,706.6333333333333,33.9,131.31792855262756,131.31792855262756,131.31792855262756,131.31792855262756,0.9666666666666667,20405,0,146.9233753681183,84.69548173248768,704,22,7,110.52615162730217,112.44642198085785,176.50666549205778,195.1546574616432,80,0.14814814762487005,2972.30739690884,37.09259246157684,0.48719570028454,4.592548772449604,4.464986013782648,6.392779122126184,7.855457805238478,143.35,11.5,285.3999999999937,2500.73,20063.075,19869.0,30156.05,31244.179999999997,250.375,200.0,510.2499999999995,1054.2599999999993,1605046,20030,0,0.0,0.0,0.0,0.0,,,,,0.10995592585884195,59
19,1788724246.4235651,1788724276.4235651,30,2,0,5,0,0,5,30,6,24,0.16666666666666666,0.0,35.86666666666667,0.0,0.0,0.0,0.0,0.0,21349,0,0.0,100.0,0,22,8,111.52186766512254,117.92608976364136,175.7240499973297,195.09040578842163,85,0.1491228065185453,2990.889463676019,36.685964789521186,0.5138738872956162,4.608475129526529,4.489508439915662,6.19662279374665,7.8456935056048716,128.53333333333333,11.0,168.39999999999992,2491.0800000000004,20056.55294117647,19857.0,30131.6,31226.28,246.01176470588234,199.0,493.5999999999999,1048.9599999999996,1704807,20911,0,0.0,0.0,0.0,0.0,,,,,0.11519652236913602,29
20,1788724276.4235651,1788724306.4235651,30,2,0,5,0,0,5,30,5,25,0.16666666666666666,0.0,25.866666666666667,0.0,0.0,0.0,0.0,0.0,21825,0,0.0,100.0,0,23,7,112.28539979722765,119.12451422214508,175.11273516416549,195.02615411520003,90,0.14999999952316284,3038.6816570069577,37.16499988185565,0.5211557228495748,4.6079673400489485,4.530403297979426,6.0160732199154685,7.835929205971266,157.28,11.0,1201.2999999999947,2481.4299999999994,20257.87777777778,19869.0,30196.55,31281.36,247.76666666666668,195.0,533.4499999999998,1043.6599999999999,1823209,22299,0,0.0,0.0,0.0,0.0,,,,,0.10153957616373843,0
