period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
11,1788727702.40413,1788727732.40413,30,2,0,1,0,0,1,30,0,30,0.03333333333333333,0.0,50.06666666666667,0.0,0.0,0.0,0.0,0.0,15443,0,0.0,100.0,0,7,23,77.64748227596283,83.47583603858948,156.34036016464233,161.38184445381165,28,0.08484848448067657,1784.1696892355296,18.060605982315444,0.4525319977740679,2.310650645270571,2.2593965969342573,2.5626422542550826,2.577459994616118,21.727272727272727,11.0,78.5,129.30000000000004,21027.714285714286,20096.0,30846.949999999997,31429.88,212.85714285714286,188.0,388.79999999999995,429.5,588776,5960,0,0.0,0.0,0.0,0.0,,,,,0.33708721919174145,269
12,1788727732.40413,1788727762.40413,27,5,0,10,0,0,10,27,7,20,0.3333333333333333,0.0,51.46666666666667,0.0,0.0,0.0,0.0,0.0,16262,0,0.0,100.0,0,9,18,91.15141170275838,90.88767468929291,184.85943702459335,194.7110190010071,38,0.10555555513611546,2205.0638801267523,23.636111017189645,0.46973445489031834,2.325546214405664,2.3015447871925527,2.55950873807166,2.575730641323976,171.23529411764707,12.0,628.7999999999982,2186.5599999999995,20890.07894736842,20096.0,30385.449999999997,31394.280000000002,223.92105263157896,201.5,400.49999999999994,479.54000000000013,793823,8509,0,0.0,0.0,0.0,0.0,,,,,0.25821692917660366,239
13,1788727762.40413,1788727792.40413,27,5,0,8,0,0,8,27,8,19,0.26666666666666666,0.0,34.96666666666667,0.0,0.0,0.0,0.0,0.0,16880,0,0.0,100.0,0,12,15,93.1358420278715,91.17704093456268,179.97196316719055,194.36464700698852,46,0.11794871751608463,2396.815375823918,28.08717938415633,0.41412307047565833,2.3150351398686237,2.28723094354436,2.556172214286069,2.5743471586902618,162.22222222222223,11.5,507.09999999999656,2162.2199999999957,20320.82608695652,19644.5,30223.0,31365.8,238.1304347826087,214.5,466.25,602.7499999999994,934758,10954,0,0.0,0.0,0.0,0.0,,,,,0.23208948425252374,209
14,1788727792.40413,1788727822.40413,28,4,0,7,0,0,7,28,8,20,0.23333333333333334,0.0,33.36666666666667,0.0,0.0,0.0,0.0,0.0,17488,0,0.0,100.0,0,16,12,90.00180547642258,89.29856038093567,174.8895227432251,194.0615715122223,53,0.126190475760674,2603.9333244643894,28.588095140724768,0.45443151298119966,2.320381960217977,2.3181641495146263,2.5528171577832794,2.573136611385762,129.52173913043478,11.0,132.29999999999987,2040.5200000000027,20634.943396226416,20311.0,30301.8,31340.879999999997,226.54716981132074,185.0,455.4,589.7999999999994,1093652,12007,0,0.0,0.0,0.0,0.0,,,,,0.18934784968981766,179
15,1788727822.40413,1788727852.40413,31,1,0,2,0,0,2,31,5,26,0.06666666666666667,0.0,35.233333333333334,0.0,0.0,0.0,0.0,0.0,18439,0,0.0,100.0,0,15,16,89.61468938480724,88.99323177337646,173.43739690780635,193.97497851371764,55,0.12222222183368825,2514.544436450923,27.81111102270197,0.47223983857019314,2.331627448481422,2.3206014851820487,2.560448792926687,2.6535624549937418,120.56,11.0,122.59999999999972,1991.8399999999951,20573.545454545456,20160.0,30288.1,31333.760000000002,227.54545454545453,191.0,452.2999999999999,586.1000000000001,1131545,12515,0,0.0,0.0,0.0,0.0,,,,,0.23548520347484037,149
16,1788727852.40413,1788727882.40413,31,1,0,6,0,0,6,31,6,25,0.2,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18476,0,0.0,100.0,0,17,14,86.46757499116366,86.36607050895691,169.0810194015503,193.71519951820372,61,0.12708333295459548,2573.974992328957,27.554166584548852,0.5133463713726941,2.36463955709351,2.3339333780479916,2.721233798565068,2.9857116945991105,98.80645161290323,9.0,93.5,1845.7999999999984,20254.22950819672,19859.0,30247.0,31312.399999999998,216.81967213114754,180.0,443.0,574.9999999999998,1235508,13226,0,0.0,0.0,0.0,0.0,,,,,0.22382669227495722,119
17,1788727882.40413,1788727912.40413,31,1,1,5,0,0,5,31,5,26,0.16666666666666666,1018.8666666666667,39.03333333333333,77.72827410697937,77.72827410697937,77.72827410697937,77.72827410697937,0.9936440677966102,18887,0,101.04841899871826,89.47412302096684,192,16,15,84.44133407780619,80.89768946170807,167.3903626203537,193.49871702194213,66,0.12941176434289212,2644.2039141518353,27.59803913827586,0.5247146449990326,2.3747835302027953,2.336380586248781,2.7333725705126164,3.0782997333818023,91.05882352941177,10.5,78.94999999999979,1772.7800000000043,20432.484848484848,19870.0,30349.75,31294.6,213.25757575757575,177.5,430.5,565.749999999999,1348544,14075,0,0.0,0.0,0.0,0.0,,,,,0.22261990782512986,89
18,1788727912.40413,1788727942.40413,32,0,0,5,0,0,5,32,6,26,0.16666666666666666,0.0,34.86666666666667,0.0,0.0,0.0,0.0,0.0,19385,0,0.0,100.0,0,18,14,83.57179683698735,78.70138049125671,165.6997058391571,193.28223452568054,71,0.1314814811331745,2670.9185114430006,27.37037029786365,0.5473528223090395,2.386859277834252,2.339768737588885,2.756735987699508,3.061230519400253,141.48717948717947,11.0,366.1000000000032,2502.6599999999994,20314.028169014084,20160.0,30315.5,31276.8,208.16901408450704,173.0,418.0,556.4999999999994,1442296,14780,0,0.0,0.0,0.0,0.0,,,,,0.21743335542235587,59
19,1788727942.40413,1788727972.40413,32,0,0,3,0,0,3,32,3,29,0.1,0.0,35.06666666666667,0.0,0.0,0.0,0.0,0.0,20009,0,0.0,100.0,0,16,16,83.1487338220751,78.68652331829071,164.6853117704391,193.15234502792356,74,0.12982456107769205,2624.796484640699,26.985964844554857,0.5324397242088134,2.398252824180922,2.3392982660192283,2.82581868745923,3.392932397228882,142.325,11.0,285.3999999999937,2500.73,20218.027027027027,20020.5,30294.95,31266.12,207.86486486486487,174.0,410.4999999999997,550.9499999999992,1496134,15382,0,0.0,0.0,0.0,0.0,,,,,0.24817952759443063,29
20,1788727972.40413,1788728002.40413,30,2,0,3,0,0,3,30,1,29,0.1,0.0,45.06666666666667,0.0,0.0,0.0,0.0,0.0,20015,0,0.0,100.0,0,12,18,84.50790614586371,78.70138049125671,171.98527107238775,196.61436047554017,77,0.12833333302736283,2573.128327198517,28.59499993182421,0.5160205860380178,2.402466054911924,2.339768737588885,2.804490598935511,3.382628743663667,142.325,11.0,285.3999999999937,2500.73,20050.35064935065,19859.0,30274.4,31255.44,222.8181818181818,180.0,475.0,769.0399999999983,1543877,17157,0,0.0,0.0,0.0,0.0,,,,,0.2793587444449852,0
