period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
11,1788722860.6825824,1788722890.6825824,127,1,0,2,0,0,2,127,3,124,0.06666666666666667,0.0,39.3,0,0,0,0,0,55009,0,0,100.0,0,98,29,98.2006359429195,99.40249633789062,194.6128523826599,204.7609634399414,29,0.08787878667246432,1786.8454300171945,14.012121019775002,0.6364493816809893,1.4369423801116663,1.4466511252951326,1.4920570021199957,1.5006360806581132,15.333333333333334,8.5,54.04999999999996,72.40999999999995,20333.068965517243,18579.0,31579.199999999997,32224.079999999998,159.44827586206895,149.0,286.59999999999997,293.32,589659,4624,2,0.0,0.0,0.0,0.0,,,,,0.33222286312964244,269
12,1788722890.6825824,1788722920.6825824,126,2,0,4,0,0,4,126,3,123,0.13333333333333333,0.0,40.1,0,0,0,0,0,56071,0,0,100.0,0,97,29,111.56156633839463,113.59089779853821,223.10782566070554,247.8169922542572,33,0.09166666551320643,1826.4305325732098,15.011110922223258,0.5729785828851779,1.436837024805623,1.4436970749859304,1.4894850844404526,1.5004452338148335,15.333333333333334,8.5,54.04999999999996,72.40999999999995,19924.696969696968,18429.0,31441.8,32203.52,163.75757575757575,163.0,291.4,312.0,657515,5404,2,0.0,0.0,0.0,0.0,,,,,0.3445832205205476,239
13,1788722920.6825824,1788722950.6825824,124,4,0,3,0,0,3,124,1,123,0.1,0.0,40.46666666666667,0,0,0,0,0,55383,0,0,100.0,0,94,30,118.47480514976714,118.45856606960297,235.21541833877563,254.63229562044143,36,0.09230769123551409,1815.866645574896,15.93589725079778,0.5332806462943449,1.4352553153485748,1.4409992943675982,1.4875561461807951,1.500302098682374,15.333333333333334,8.5,54.04999999999996,72.40999999999995,19671.88888888889,18504.0,31338.75,32188.1,172.63888888888889,174.0,301.25,351.19999999999993,708188,6215,2,0.0,0.0,0.0,0.0,,,,,0.36724387573720707,209
14,1788722950.6825824,1788722980.6825824,124,4,0,5,0,0,5,124,5,119,0.16666666666666666,0.0,38.36666666666667,0,0,0,0,0,56265,0,0,100.0,0,96,28,132.4480856569802,130.37600421905518,256.30549788475037,304.9954064369203,41,0.09761904656616739,1925.2975982821247,17.55238076306795,0.4925476870800834,1.4248614115378633,1.437869972689197,1.4843412490813659,1.5000635401282747,15.263157894736842,9.0,52.699999999999946,72.14000000000001,19722.560975609755,18596.0,31167.0,32162.4,179.8048780487805,175.0,320.0,351.20000000000005,808625,7372,2,0.0,0.0,0.0,0.0,,,,,0.35888591978716644,179
15,1788722980.6825824,1788723010.6825824,126,2,0,6,0,0,6,126,8,118,0.2,0.0,35.96666666666667,0,0,0,0,0,57506,0,0,100.0,0,100,26,145.5392130283599,135.08709836006165,296.4014421701429,348.37472093582153,47,0.10444444339304795,2041.0444238981438,20.05333313146521,0.46277720914363696,1.4199017610832567,1.4285954266926317,1.4785790582448366,1.4997772698633554,15.1,10.0,51.35000000000002,71.86999999999996,19541.91489361702,18596.0,30836.399999999994,32131.56,192.0,177.0,355.3999999999998,421.84,918470,9024,2,0.0,0.0,0.0,0.0,,,,,0.34689048723351656,149
16,1788723010.6825824,1788723040.6825824,127,1,0,5,0,0,5,127,6,121,0.16666666666666666,0.0,35.9,0,0,0,0,0,58636,0,0,100.0,0,102,25,158.58128694387582,149.03276193141937,316.4861920237541,347.02490952491763,52,0.10833333231094812,2121.8895633082084,21.395833131412253,0.41828049833477243,1.4153467212521111,1.4229642558914013,1.4737772325477287,1.499538711309256,15.1,10.0,51.35000000000002,71.86999999999996,19586.673076923078,18923.5,30560.899999999994,32105.86,197.5,181.0,344.8999999999998,419.5400000000001,1018507,10270,2,0.0,0.0,0.0,0.0,,,,,0.34339427185723204,119
17,1788723040.6825824,1788723070.6825824,126,2,0,4,0,0,4,126,3,123,0.13333333333333333,0.0,38.166666666666664,0,0,0,0,0,59406,0,0,100.0,0,99,27,171.76875297512328,162.2037045955658,340.54581475257874,394.20007172822966,56,0.10980392059332039,2188.2156668382077,21.780391963403623,0.4287005649717514,1.412285546906703,1.416537102212449,1.4699357719900426,1.4993478644659766,14.545454545454545,10.0,48.59999999999998,71.32999999999998,19928.39285714286,18984.5,30340.5,32085.300000000003,198.35714285714286,181.0,336.5,417.70000000000016,1115990,11108,2,0.0,0.0,0.0,0.0,,,,,0.3545185935090466,89
18,1788723070.6825824,1788723100.6825824,126,2,0,4,0,0,4,126,4,122,0.13333333333333333,0.0,39.766666666666666,0,0,0,0,0,60250,0,0,100.0,0,98,28,181.64305152893067,178.59792375564575,361.5502208948135,406.9859102082252,60,0.11111111017902202,2246.4684996733395,22.69814795773788,0.4323084940072955,1.410349528326715,1.413729023016567,1.4660943114323564,1.4991570176226972,14.25,10.0,45.79999999999994,70.78999999999999,20218.216666666667,19391.5,30120.1,32064.739999999998,204.28333333333333,182.5,369.44999999999993,421.16999999999985,1213093,12257,2,0.0,0.0,0.0,0.0,,,,,0.362594027004438,59
19,1788723100.6825824,1788723130.6825824,125,3,0,5,0,0,5,125,4,121,0.16666666666666666,0.0,39.43333333333333,0,0,0,0,0,60957,0,0,100.0,0,97,28,198.09857927469108,191.4431426525116,406.7661875724792,458.37238773345945,65,0.1140350868130288,2327.921034130925,23.43684191900387,0.4472272770807394,1.4098994435858676,1.4134309067965796,1.4637073929682056,1.4989184590685978,14.074074074074074,11.0,41.59999999999998,69.97999999999996,20414.076923076922,19586.0,30054.2,32039.04,205.52307692307693,183.0,379.19999999999993,419.32,1326915,13359,2,0.0,0.0,0.0,0.0,,,,,0.3587682020977292,29
20,1788723130.6825824,1788723160.6825824,126,2,0,3,0,0,3,126,4,122,0.1,0.0,43.86666666666667,0,0,0,0,0,61564,0,0,100.0,0,95,31,208.65584918681313,199.19318211078644,433.59838044643396,491.72032919883725,68,0.11333333247767555,2342.0316489845113,23.309999824011328,0.46163259756152836,1.4102859456498826,1.413729023016567,1.4626374779746587,1.498775323936138,13.96551724137931,11.0,38.79999999999994,69.43999999999997,20664.985294117647,19731.5,30781.3,32023.62,205.6764705882353,185.0,377.09999999999997,418.2099999999999,1405219,13986,2,0.0,0.0,0.0,0.0,,,,,0.3816760644622067,0
