start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788465672524.066,412.803,4056.644,37.562,15625.648,8,31023,309,147,1,98.56,trace_0687,User-015,26.62
1788465681683.875,421.962,392.046,41.113,5284.491,6,29981,120,61,1,99.36,trace_0588,User-025,24.32
1788465683374.483,423.653,580.205,40.939,12493.350,3,17638,292,151,1,94.89,trace_0082,User-030,24.43
1788465688144.216,428.423,1309.711,40.539,22916.742,3,24229,534,292,1,87.53,trace_0632,User-027,24.67
1788465690125.511,430.404,369.436,34.749,2836.612,7,30171,72,34,1,99.57,trace_0588,User-025,28.78
1788465697043.939,437.323,337.116,36.539,4867.962,8,30303,125,62,1,99.79,trace_0588,User-025,27.37
1788465697840.575,438.119,396.420,47.003,59149.885,2,23039,1251,518,1,98.61,trace_0624,User-031,21.28
1788465703985.380,444.264,1322.335,52.597,27620.701,4,20948,501,255,1,84.05,trace_0082,User-030,19.01
1788465708040.597,448.319,415.613,77.633,5772.321,9,30492,70,42,1,99.36,trace_0588,User-025,12.88
1788465711056.520,451.335,5417.995,48.932,18140.316,1,18355,261,134,1,0.00,trace_0279,User-032,20.44
1788465715262.889,455.542,1638.933,36.505,16569.623,5,15252,410,167,1,93.22,trace_0418,User-022,27.39
1788465716893.465,457.172,374.217,73.960,5625.400,10,30636,72,41,1,99.79,trace_0588,User-025,13.52
1788465718210.953,458.490,2620.850,37.909,14372.539,4,30452,311,154,1,79.37,trace_0632,User-027,26.38
1788465730682.462,470.961,340.105,72.789,24433.332,11,30768,332,161,1,99.58,trace_0588,User-025,13.74
1788465735337.986,475.617,3467.041,59.359,26735.913,1,11642,393,187,1,0.00,trace_0538,User-033,16.85
1788465735950.378,476.229,2855.940,40.184,116616.941,6,15889,2832,1202,1,95.93,trace_0418,User-022,24.89
1788465736768.015,477.047,7671.487,57.415,22197.551,1,17666,254,136,1,0.00,trace_0164,User-034,17.42
1788465742318.108,482.597,6482.562,40.018,34615.453,2,32015,704,371,1,57.31,trace_0279,User-032,24.99
1788465762249.072,502.528,507.992,37.307,12931.185,12,31173,334,167,1,98.96,trace_0588,User-025,26.80
1788465769077.763,509.356,383.072,37.743,7856.163,2,18034,199,100,1,97.86,trace_0164,User-034,26.50
1788465782275.835,522.554,4356.598,60.224,11101.695,1,14980,113,69,1,0.00,trace_0062,User-035,16.60
1788465784316.576,524.595,2314.119,43.581,20400.387,13,31512,416,210,1,98.97,trace_0588,User-025,22.95
1788465789548.091,529.827,859.593,43.440,96732.100,8,25716,2208,1058,1,93.48,trace_0381,User-014,23.02
1788465791756.161,532.035,1619.868,32.817,8412.909,5,5775,208,86,1,73.27,trace_0082,User-030,30.47
1788465799474.665,539.753,640.945,52.688,20715.104,2,16360,382,180,1,91.37,trace_0062,User-035,18.98
1788465801022.702,541.301,518.068,77.787,13041.750,3,18770,162,89,1,96.23,trace_0164,User-034,12.86
1788465805385.717,545.664,6927.967,49.083,30144.423,1,22968,474,258,1,0.00,trace_0615,User-036,20.37
1788465817155.116,557.434,1278.884,57.459,11391.638,3,25659,177,87,1,89.75,trace_0624,User-031,17.40
1788465820123.643,560.402,4508.070,53.110,20759.608,1,15354,307,203,1,0.00,trace_0489,User-037,18.83
1788465822133.302,562.412,2499.902,33.366,5769.778,2,12040,99,45,1,91.19,trace_0538,User-033,29.97
1788465825259.251,565.538,413.604,36.908,3144.777,3,16747,75,39,1,98.08,trace_0062,User-035,27.09
1788465832030.704,572.309,318.585,32.035,4066.653,3,12217,118,51,1,98.15,trace_0538,User-033,31.22
1788465834466.505,574.745,428.468,45.484,7160.065,4,17342,149,73,1,96.65,trace_0062,User-035,21.99
1788465836688.083,576.967,1461.739,41.726,7929.239,4,28871,156,82,1,88.89,trace_0624,User-031,23.97
1788465838672.490,578.951,659.883,38.387,5726.962,2,24140,133,68,1,95.21,trace_0615,User-036,26.05
1788465842167.326,582.446,387.451,38.219,4362.273,4,12690,105,55,1,95.27,trace_0538,User-033,26.16
1788465844965.377,585.244,392.607,31.450,7028.586,2,15800,212,93,1,97.15,trace_0489,User-037,31.80
1788465850211.304,590.490,597.137,69.145,14356.997,4,19967,200,100,1,93.89,trace_0164,User-034,14.46
1788465850596.876,590.875,410.501,32.886,3403.087,5,12922,92,41,1,98.26,trace_0538,User-033,30.41
1788465852562.338,592.841,483.115,58.839,20605.999,3,24726,343,188,1,97.66,trace_0615,User-036,17.00
1788465854159.797,594.438,6677.852,37.742,20529.257,1,20442,368,182,1,0.00,trace_0661,User-038,26.50
1788465855046.618,595.325,5791.814,49.028,9370.835,3,16199,74,42,1,97.62,trace_0489,User-037,20.40
1788465855788.696,596.067,5048.131,29.343,21010.618,5,29113,545,214,1,99.34,trace_0624,User-031,34.08
1788465856662.845,596.941,4737.319,26.629,13658.056,7,18726,336,120,1,85.71,trace_0418,User-022,37.55
